text,label
smg diberi kekuatan walau godaan menghadang.amin,0
USER FI : Ni cewek satu agak burik keknya Now : BGSD TERNYATA HODE BURIK',1
"keren, ksatria, jantan, berani, patuh pada hukum, bukan banci yg kabur saat disapa polisi \xf0\x9f\x98\x8e URL",0
Dasar bolot URL,1
Jadi sebenarnya dokumen hasil TPF Munir itu tidak hilang. Yg hilang adalah nyali politik Jokowi. Kenapa? Apa krn kasus ini tjd di era Mega?,1
"USER Pesimis, culun dasar. DOA AJA DULU SAPA TAU SAPA TAUU'",1
Mahakarya Borobudur 2018 ; ; Event budaya bertema â??Indonesia Berkainâ?? dalam bentuk Batik Fashion Performing Art sebagai bagian perayaan World Heritage Day dan Hari R.A. Kartini.; ;,0
"USER Nama bule kelakuan idiot bela gabenernya, padahal sih malu ya njing... Bayarin sekolah masi mending daripada lu di comberan aja ngga bisa bayar, gimana mau maju... Jual biji aja nyuk'",1
"USER USER USER USER USER USER USER USER USER USER USER Duuhhh.. istilah kata pepatah tiada kenal mk tiada syang,pucuk dicinta ulam tiba,jk brjodoh. sbgm",0
"USER Ahok simulut jamban, tokoh yg punya nilai bahasa indonesia dan norma etika 0, tai kucing'",1
"Si janda kembali nyebar hoax dgn gagahnya, tapi culunnya tep muncul melebihi gaya gagahnya. Kesimpulannya, janda culun\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x91\x8d'",1
"Bagaimana dengan kalimat, ""aku selalu ada buat kamu"" JANGAN BACOT DOANG, BUKTIIN. Tapi akan lebih baik kalau kalimatnya dibuat seperti ini, ""Maaf kalau aku engga bisa kasih solusi apa-apa, kalau kamu butuh aku dan aku bisa, aku pasti ada buat kamu""'",0
"Hati - hati modus baru kampanye hitam partai Alloh &amp; partai syaitan unt. menjatuhkan lawan politik... setelah isu PKI gak mempan, isu utang negara gak mempan, isu negara bubar mental dan isu isu lainnya .... sekarang isu partai Alloh &amp; partai sya",0
"USER USER Tak baca brita nya..sy kira ni aki"" mngkin dah punya gangguan jiwa.seandai nya nnti 2019 amin kalah.bisa"" nanti malaikat di bilang kafir dan pro aseng.kasian malaikat,gk ngerti urusan capres tp di bawa"" ma aki"" gila.'",1
"USER SOMBONG!!! BANYAK BACOT!! AWAK RUPE MACAM MONYET, AWAK BECAKAP TU PAKAI AKAL SIKIT!! ADA MASANYA ORANG TERSINGGUNG ANJING'",1
"USER USER USER ~improvisasi itu lagu..al Qur'an itu tafsir..masak susah mikir gituan..murotal itu improv..Tilawatil Qur'an itu improv..raut mukamu itu tafsir..cara kentutmu itu tafsir..cara ngentot aja tafsir..cara kawin itu tafsir...ngaji yg bener.!!""",1
USER Tu yang saya katakan sejak dulu lagi kita tak takut dgn cina atau parti Dap tapi kita bimbang fahaman yang dibawa oleh mereka....',0
apa harus di demo berjilid-jliid baru polisi mau meriksa si buSuk ini,1
"USER nanya seriusan mbah... Kenapa meng ""iya"" kan maen film di Kafir ini? Ceritanya menarik? Sesuai dengan hati nurani?'",0
"USER Kalo nurutin bang Fuck ri USER mmg susah Ga de bener2nye tuh USER . Nanti giliran lembut sama garong ikan,d nyinyirin Pro Asing Aseng dan Asongan. La coba mbok Kamunya kasih sdikit bocoran Prestasi km yg bikin Indonesia bangga.\",1
"jijik bgt, goblok.'",0
"Namun dengan kondisi ekonomi nasional yang terbatas setelah penggantian kekuasaan, pemerintah segera mengambil langkah strategis dengan mengeluarkan Undang-undang Modal Asing (UU No. 1 Tahun 1967). #Freeport51'",0
"Presiden disebutkan akan meninjau acara yang diadakan oleh Ditjen Bea Cukai, bertema â??Silaturahmi Presiden RI dengan Pengguna Fasilitas Kepabeanan dan Peluncuran Perizinan Online,â?? pada Selasa 27 Maret 2018.",0
Gak cuma 2 anak Papua yg digendong tapi 8000 rebu anak Papua dijadikan anak asuh USER. ð???ð???ð???ð??? ; ;,0
Harusnya Tomy dikenakan pasal berlapis korupsi dan pembunuhan hakim agung pula tp dapat diskon besar-besaran era SBY URL,1
USER USER USER USER USER USER Anjir mikirnya ngocok ya :(',0
Pemeluk agama Budha di indonesia 90 % adalah etnis TIONGHOA (CINA) yg didalam nya adalah sejumlah para Taipan2 penjajah besar indonesia,1
USER USER Memang benar!!! Kami ingin ganti!! Mudah2n ekonomi makin membaik gk sesulit sekarang!!!,1
USER USER USER USER USER USER USER USER USER USER USER ngak pake jilbab komunis..??..knalpot aja pake saringan pak...sbg org NU hrsnya bisa jg mulutnya punya saringan...',1
USER biar makin panas alias babi kaaaaau wwkwkwkw jangan becandain mamah gw',0
"'Kalau cuma cari suara,cukup bangun Jawa,tapi Presiden Jokowi itu seorang negarawan yang ingin membangun konektivitas di daerah terisolir'..",0
USER Gue doain budek lu \xf0\x9f\x98\x83 /g',1
"Kalo tolol tuh coba jangan di tunjukin ke orang, malu.'",1
USER USER USER Ekonomi meroket 7% itu hoax,0
"Melalui DINAR, Enterpreneur Muda Muslim Siap Hadapi Persaingan MEA",0
"Jancuk moment itu ketika kamu buka ig terus gak sengaja liat story doi, lagi sama laki-laki lain, Dan ditambah doi lebih cantik dari biasanya and kelihatan bahagia banget, huewwwww'",0
apa kita ini output yg mengecewakan ? :(,0
USER USER USER Yg ngomong gitu siapa? Yg harus loe tanya itu knp gandeng 4 bank asing? Bukannya melakukan langkah hukum utk menggugat peraturan yg mengistimewakan Freeport?',0
Presiden Tegaskan Pentingnya Publikasi untuk Asian Games 2018,0
"USER ada temen w lesbi tapi gak sampe troma jugaaih, xari temen baru aja, gak semua cewek yg tampangnya agak laki itu lesbi kok -_-'",0
USER USER Menteri sih cuma berapa orang.. Mereka juga lebih kerja ketimbang yang di Senayan. Mending yg banyak Noh DPR yg kerjaannya cuma rapat sambil molor di ruang AC.',1
"Biografi KH Kholilurrahman Cicit Syaikhona Kholil Bangkalan Madura ; Biografi KH Kholilurrahman; Â©Siapa yang tak kenal KH Kholilurrahman.; ; Ra Lilur demikian biasa dipanggil, merupakan ulama yang sering didatangi...",0
"USER ngeri banget itu, ati ati nek, berdoa semoga depok aman, semoga aja isinya bukan bom beneran, semoga ga ada apa apa ya allah bulan puasa gini bikin ga tenang aja si ya :('",0
"..Puri Tri Agung adalah tempat ibadah/sembah bagi penganut Agama Budha, Khongfutze dan Laotze.ï¿½",0
"USER USER Ni bberapa fitnah kpada USER Jokowi = PKI Jokowi = Tionghua Jokowi = Antek Asing Jokowi = Pencitraan Semua fitnah itu berhembus entah dri mana ,Alhamdulillah di hadapi dg sabar,'",0
Siapa yg bisa masukin ke google web/blogger/forum/situs dewasa aku kasih bonus #jablay #abg #lonte #bispak #bugil #naked #toge #puting #jilboob #binal #bisyar #ayamkampus #tantegirang #ngewe #ngentot #porn #naked #bigtits #PascolMania #cocktribute #c,0
"5 April 1815 Gunung Tambora di Sumbawa, Nusa Tenggara Barat, meletus. Naskah lokal mencatat meletusnya gunung Tambora salah satunya karena Allah murka pada raja Tambora.",0
"Acara berikutnya Bang Karni, saya usul, Lindungi Anak Dari Bahaya Mengaji Quran",1
USER Enak tug g memek y',0
USER Mumpung gua lagi kagak puasa. GAJELAS LU NGENTOD',1
USER mari diborong diborong dihabiskan...; untuk mbantu fakir dan umat yg dimiskinkan pengetahuannya oleh (yg ngakunya) ulama; diborong diborong diborong...,0
USER Waduh kek ginian nafsu banget mo 2 periode...? Nggak janji lah yao...; ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden,1
USER UWOY JADI BENCONG JUGA HAHAHAHA \xf0\x9f\x98\xad',0
"Kecacatan LGBT, diberi ruang kononnya kebebasan hak. Hedonisme dirancakkan lagi dengan Radiohead.'",0
"Paling nanti komentarnya ""jangan transaksi pake dollar"".; ; #2019GantiPresiden ; #2019PresidenBaru",1
Founder perkataan crush ni memang brengsek',1
USER USER Fitnah makanan elo nih akun sampah..,1
USER Tebang pilih. Nkri tenang andai kafir di negri mnjaga lisan dan tinggkahnya pda muslim dan islam.',0
Ganyang PKI Anjing. URL,1
"USER Tum, bahas ketimpangan ekonomi dong hehe",0
USER USER USER USER Ini Kontras ikut ikutan radikal Dan Intoleran,1
"orang yg bangga pake kw tuh ibarat pacaran ama banci, tapi nganggep di banci itu cewe beneran... URL",0
"Blom pernah ada yg tak menarik dlm hidup. Di dlm tampilan seorang yg paling culun skalipun, ada drama, komedi &amp; tragedi.'",0
USER USER USER Bukan milik kampret bodoh pastinya..ga sampe otaknya kampret',1
"USER Agamanya sempurna, ummatnha banyak yg pinter kok. Kenapa yg goblok terus yg berani bicara.. hadeh!'",0
"Bongkar terus pak USER siapa itu mereka yang berusaha ""membeli"" bapak dan partai bapak ,kami rakyat Indonesia akan mendukung siapapun yang berani melawan kekuatan para penjajah modern itu pak .; #2019gantipresiden ; #jokowiend2019",1
Wah klau di Indonesia bisa diboikot tuh banknya. Iran negara islam aja trima uang cina URL,1
PemikiranDuaArahRiskanDiHantamMasalahKaRenaPosisinyaDitengahSebagaiPenyeImbangBiLaTerLaluCondongHabisLahSudah... *KaLauHiTamKatakanHitamBegituPuLaSebaliknya #2019GantiPresiden,1
"Jaga Budaya Aman Berkendara, Piaggio Indonesia Luncurkan Kampanye Safety in Style",0
TNI HARUS BERGERAK PKI SUDAH BANGKIT DAN MERAJALELA......!!!!LENGSERKAN JOKOWI GagAL TOTAL MEMIMPIN INDONESIA. URL,1
"USER USER Kitab adalah Wahyu, bukan fiksi. Bahkan rukum iman salah satunya adalah percaya kitab Allah. Jadi USER 100% menista agama. Merendahkan kitab suci. Tidak perlu di bahas lagi.",0
USER USER udik emang bego haha',1
"Selepas 21 tahun bersama Arsenal, Arsene Wenger mengesahkan dia akan tinggalkan club London itu akhir musim ini... Terima Kasih Wenger",0
"Lunatsarsky, pemikir komunis terkenal, berkata, \xe2\x80\x9cSingkirkan cinta jauh-jauh. Apa yang kita perlukan adalah kebencian. Kita harus belajar membenci. Hanya dengan cara itu kita akan menguasai dunia\xe2\x80\x9d.'",1
USER Tai kaga ngajak',0
USER USER USER USER /siapin taplak meja di bahu q/',0
"USER Samain aja, jual ke banci gih siapa tau laku'",0
"Kecuali manusia dan monyet, semua mamalia buta warna.'",0
USER USER Apa kalian panggil2 aku - me as kunti',0
USER : jangan takut pada america dan yahudi',0
RT USER: #Nomor2Koruptor negeri para korup diasuh cino babi URL,1
"Ikuti USER untuk mengetahui informasi terkini seputar ekonomi, keuangan, perbankan, investasi, saham di Indonesia dan dunia hari ini",0
Antropologi fisik:; 1. Paleo Anthropology; 2. Somatologi; Antropologi budaya:; 1. Arkeologi; 2. Etnolinguistik; 3. Etnologi; 4. Antropologi sosial,0
/biarin oppa masukim vibrator ke memek/ oppa kok di masukin? Aku kan mau pemotretan.... Lanjut?',0
James Dean James Franco Heath Ledger Charlie Hunnam jika Franco yahudi apaka yg lainnya juga?',0
"Dukungan lingkungan. Kurangnya imunisasi, kasih sayang yang cukup dan kebutuhan ekonomi dapat mempengaruhi nafsu makan, kebutuhan kesehatan.",0
Heechul adalah orang pertama yang sangat terpukul saat Hangeng memutuskan kontraknya dengan SM Ent. dan kembali ke Cina.',0
"USER Bagi Jokowi yg penting membuat pencitraan dulu krn pilpres sudah dekat, perkara harga saham kemahalan dan ada point2 prinsip yg blm disepakati dll, itu urusan nanti setelah pilpres. Metode kerja rezim Jokowi kan seperti itu.'",1
USER USER USER USER USER USER USER USER USER Mampus lu a dia juga sama kek gua wkwk',1
USER USER USER USER USER USER USER USER USER USER Hoax Bani cebong',1
USER USER Duduk di jamban.',0
USER ntar jatohnya musyrik tar ak masuk neraka:((,0
"[]&gt;&gt;&lt;&lt;&lt;; Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018",0
USER Pro yahudi',0
"USER Mohon blokir dg tegas,akun yang provokatif dan pemecah belah, akun bayaran,antek dollar ,Cc USER USER USER'",0
"USER Kampret nih si Jimmy...loe dapet duit dari niru2 ulama, ulama malah loe goblog2in. Loe yg goblog bin Bahlul. Mendingan loe copot tuh atribut2 palsu loe, ganti seragam cebong.....loe bakalan mati sengsara di adzab sama Allah. Aamiin Loe liat aje nanti...'",1
USER Mbaku mua doang 1jt edan',0
"di ILC, USER ngaku Islam, sok debat pak USER tapi dia dari partai yg dukung penista agama. Nurani anda dimana ?; #2019GantiPresiden; USER USER USER USER USER USER USER USER",1
model seksi sini ngentot di dm sama gua pref detail fr : Bule',0
"USER Salah ikut korg la. Knape bile berkaitan ngan gay ja smua org nak jadi ""alim""? Penyelamat? ""Saviour""? Padahal korg smua org asing? Tngok gay ja trus kata ""truk"". Gay ialah ciri sahaja. Tengok pada individu. Klau dia rakyat yg baik, biarkan la",0
Cocot bosok.',1
USER hehe kampungan ya bah yg suka banding2in rezim :)))',0
USER OIYA GEBLEK AUTO NYANYI',0
"RT USER: Udah sok tau, trus komentarnya sok pinter pula. Hhmmmm.... Pengen gue gampar bibirnya pake wedges bencong'",0
USER Alah bullshit tai kotok',1
USER Lele jamban? Yg kuning kuning dong? :(',0
ga tau malu nih cina harus angkat kaki di istana !,1
"jangan rindu, rindu itu berat.. biarin ae si kunyuk dilan yang nanggung.'",0
Partai Aceh Target 50 Kursi Parlemen Hingga Memenangkan Pilkada 2018 -,0
"Baru mau 1 periode udh blangsak, apalagi nambah.; #2019GantiPresiden ; #2019PresidenBaru",1
Mengapa Rasulullah SAW Anjurkan Setiap Muslim Berdagang? | Republika Online,0
"Aku rasa emang terlalu cepet untuk buat yang kaya ginian di bulan kelima kita, tapi aku cuma pengen kamu ngerasa bahagia aja dapet hadiah-hadiah kecil dari aku. Gak terlalu mewah karna aku juga bukan milyarder yang punya banyak uang buat beliin ka",0
RT USER prabowo cemeeh usaha pemerintah masalah rohingya sementara dunia internasional memuji. Keliatan bhw ucapan prabowo pencitraan,1
"*Di Lebanon, sistem pemerintahan dibagi tiga golongan ;* *Presiden : Kristen.* *Perdana menteri : Sunni.* *Ketua Parlemen : Syiah.* *Kalau pemimpin Agama ya pasti pilih yang seagama.* *Di beberapa provinsi di Indonesia, ada juga yang Kepala Da",0
Nama: Jonru Ginting Status: Terlapor Kasus: Ujaran Kebencian (diduga) Mendukung Anies-Sandi,1
"sinyal kartu three cacad amat, ganti pake kartu gapleh aja gitu ya'",0
"Pilkada ' curang' di jawa barat ? Jawa barat bukan kantong komunis tapi perlu dicatat bahwa ajaran ' marhaen' lahir dan bermula dari daerah ini bahkan kuburan nya pak marhaen juga berada di daerah ini !.""",0
USER Emang sipit ceu onih \xf0\x9f\x98\xad',0
Begini Langkah Kapolres Madiun Agar Pilkada 2018 Berlangsung Kondusif dan Aman: Kondisiâ?¦,0
USER Antek Komunis.. biadab. Jongos cina,1
USER Yg sengsara kan si rais obral bacot mulu ga laku laku',0
USER USER Iri ae lu tolol',1
bisa ga sih aku gak geblek sehari aja hjshshshhshh',0
Tahun 1999 poros tengah bisa terbentuk dikarenakan pemilihan presiden melalui mekanisme MPR; Namun saat ini pemilihan presiden oleh rakyat; ; TIDAK MUNGKIN ADA POROS KETIGA,0
USER emang ahok siapa?? Orang penting?? Dia hanya penista agama!!,1
"USER Entah pengen ngelucu, entah ""bom kita tidak bahaya"", entahlah.'",0
"USER Sampaoli is sontoloyo, lebih pilih higuain dari pada icardi \xf0\x9f\xa4\x90'",1
Setuju! Bubarkan KPK! Angkat USER jadi Ketua Badan Pemberantasan Korupsi berikutnya!!! URL,1
USER Cupu ih',1
"Tiga isu penting TGB Zainul Majdi, justru karena tiga isu itu satu kesatuan: Kuatkan ekonomi umat, sejahterahkan rakyat kecil dan budayakan Pancasila.",0
edan yang retweet 800 D:',0
USER Cebong mana ngerti',1
Kemenangan anies-sandi berdiri diatas bahu orang-orang yg terkena kasus hukum fitnah,1
Kita juga harus jujur.. di Era SBY jg sdh banyak perbaikan walaupun dari TNI tapi tdk otoriter,1
"CAKADA Terkena OTT, KPU Jatim Yakin Pilkada Lancar;",0
USER KPK Periksa Gubernur Sumut dan Cawagub Ijeck Shah KPK memeriksa Gubernur Sumater,0
USER Ga bnyk bacot pdhl',0
"USER USER USER USER Memang tdk bisa dipungkiri lg bahwa PKI di Indonesia msh ada,PKI ada lah Musuh besar Islam,benar Surat PKI Thn 1953 sebut ISLAM ada lah Agama Ara Umat Islam Indonesia jgn terpropokasi dgn ada nya wacana okn",0
"""Jika mau NTT maju, maka mari perkataan dahulu ekonomi perempuan dan pemuda di desa."" - Emi Nomleni || Calon Wakil Gubernur NTT 2018-2023.; ; #Marhaen #MarianusEmi #NTT2MarianusEmi #MSEmiforNTT #Salam2Jari #PDIPerjuangan",0
"8. Sebagai anak bangsawan dan cendekiawan, dan tumbuh berkembang sebagai menantu Presiden, secara psikologis telah membuat Prabowo menjadi orang yang sangat tinggi pride nya. Rasa bangga dirinya sangat tinggi. Dia tidak pernah siap untuk dilecehkan atau di",0
USER yeu kampang lu main twt juga',1
USER USER partai kunyuk',1
"USER USER Benar sekali pak ustadz,Di daerah saya mayoritas petani karet &amp; Alhamdulillah masyarakat di daerah saya hidup makmur sebelum Jkw jd presiden,Sejak Jkw jd presiden sampai hari ini harga karet sangat anjlok,Petani banyak meng",0
"Bergelar Profesor Doktor ditololkan atau menampakkan diri jadi orang tolol karena mengutip Quran, sangat disayangkan",1
USER sok tau bgt sih njeng sehun aja betah nete di gue',0
"Ustadz dan Ulama Bicara Politik Dibully Diminta Berhenti.; Anggota Parlemen Kritik, Dimaki2 Dibilang Group Sakit Hati.; Tokoh Nasional Kritik, Dibunuh Karakternya.; Pejabat Aktif Rajin Kritik Dipecat.; Terus ""Penjilat"" Saja yg Boleh Bicara Politik MENYANJU",1
"Sebetulnya yg teriak #2019GantiPresiden itu, ; 1. Mau Presiden nya dr Militer?; 2. apa ada opsi lain Capres dr Sipil?; ; Kita pengalaman 2 Mantan Presiden dr Militer yg menghasilkan: ; 1. Krisis moneter 1998 ; 2. Mega proyek yg mangkrak.; ; Jadi tak salah",0
Artis kalo adalnya dr Kampung mau di gmnin jg ttp Aja Udik/Kampungan!! Sgala HP anak gue lah di Cemplungin!! Gue beli pake Kringat Halal!! bkn Hasil Ngangkangin laki Org!!',1
USER Tuyul apa monyet?',0
RT USER: Boleh minta maaf tapi proses hukum tetap harus jalan. Kunyuk satu ini harus dikasih pelajaran supaya kedepannya dia bi\xe2\x80\xa6',1
RT USER USER USER USER Pak Alex beruntung tidak dituduh antek cina dan PKI.. haha,1
"Masih jadi TKA aja udah menghina ntar jadi bos mau lah Indonesia ini di jajah,, USER lemah x pemerintahan mu pak...; ; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden",1
"USER Udah diamanin polisi sih updateannya, isinya kabel sama alumunium gt gatau beneran bom apa ngga cuma serem aja huhu thank youu \xf0\x9f\x98\xa2'",0
"USER Critical Eleven, Posesif, Habibie &amp; Ainun, Laskar Pelangi, Marlina si Pembunuh Dalam Empat Babak, Sekala Niskala, My Idiot Brother, film-filmnya Ernest juga kocak tuh wajib ditonton'",0
"Tak sabar dengan hinaan kepada Allah dan Rasul-Nya , Ibnu Ummi Maktum menegurnya wanita yahudi itu beberapa kali, namun tak diindahkan oleh wanita Yahudi itu. Terpaksa, beliau memukulnya. Ternyata, pukulan itu mematikan dan perkara ini dilaporkan kpd bag",0
"USER USER USER USER USER 1000 macam cebong yg sudah saya ladenin seperti anda,saya jawab jg percuma krn anda sndr nyinyir (istilah cebong) hahaha ,Kan saya sdh bilang tanya saja ama pak USER bagaimana kejadian sbnrny",1
USER jauhkanlah dri godaan setan yg terkutuk',0
Ternyata komunis juga bisa nangis',0
Senang dong ada yg fans mati sampai lupa kalau dia bego banget URL,1
#TGBuntukINDONESIA2019; #TGB TERUS PROMOSIKAN PARIWISATA HALAL YG MENDUNIA.; Cover TGB Tuang Guru Bajang #2019gantipresiden,0
USER oiii pada niat ga sih nanganin keluhan pelanggan ? udah 4 hari keluhan ga ditanggepin. Bangke abis',1
USER USER USER USER Apanya yang kebuka kemunaqikannya,1
RT USER: USER USER USER gimana dengan junjungan lu .. jam 1 bilang gebuk .. jam 1.15 jangan ada sweping PKI...,1
USER USER Ah bukanya yang selalu gagal paham si kecebong dongo',1
"""brisik"" YA BISTU LO BRISIK JUGA BAHKAN LBH BRISIK BACOT TOLOL ANJING MANUSIA GA TAU DIRI'",1
"ISIS adalah Islam, Islam adalah ISIS, mau hidup baik tinggalkan Islam, stop solat & mengaji",1
"Calon Gubernur nomor urut satu, Ridwan Kamil dan Calon Wakil Gubernur pasangannya Uu Ruzhanul Ulum menghadiri Muzakarah Ikatan Cendekiawan Muslim Indonesia (ICMI) di Hotel Savoy Homan Kota Bandung.",0
USER USER USER USER USER USER USER USER Kek punya titit aj lu',0
USER Oiya saya inget nih anda yang selingkuh pake acara ngewe ngewe itu kan?',0
"USER USER USER USER USER USER USER USER USER USER USER Biasa.. bani coli, ngga beda jauh sm junjungan dan kawan2nya.. haha'",1
RT USER: USER USER adian gaya lu kaya beruk. Gini klo supir tembak metromini masuk dpr. Kampungan lu.',1
"Owner disini Seo sama Tae, adminnya masih hiring bebs :3 #\xce\xb7\xce\xb3\xcf\x85\xd0\xbc\xcf\x85\xd1\x82\xc6\x92\xce\xb1\xd0\xbcs'",0
yg menolak sweeping pekerja china komunis itu antek komunis bro apalagi yg melegalkan dan membuka pintu untuk mereka bisa masuk,1
"USER USER kalau pakai cara yang baik saya jamin gak ada yang peduli bos, jatohnya cuman kayak first travel. Yang booming cuman pelakunya tapi korbannya di tenggelemin, orang indonesia pada budek, harus diteriakin dulu baru ngerti.'",1
RT USER: Memek lonte pengen disodok kontol gede',0
USER USER udh tua tpi dongo',0
USER Kasian itu smpi tujuh turunan pdhl ank tdk berdosa apkh ank yg lahir itu pingn bapa ibunya pki!engga klu bisa memilh orng tua pasti milih nabi muhamad',0
USER Mulai deh bolot nya_-',0
"USER USER USER USER Bah otak onta satu ini bener2 sedeng sdh,saya tau ulama mu membicarakan ekonomi muslim,jgn di ulang2 onta somplak..saya hanya tanya tu gmn cara memperkuat ekonomi muslim,gtu",1
"Dunia Perfilman Kembali Berduka, Aktor Kawakan Deddy Sutomo Meninggal Dunia - Warta Ekonomi",0
USER Eek nya di jamban sih',0
Seragamnye kotak2 kayak taplak meja',0
"trs kl ada bacot bacot di grup, kl dia udh ngomong, pasti pada setuju semua'",0
"Bantu ekonomi sesama sendiri, fair n square. ð???",0
deklarasi pilkada 2018 aman dan anti hoax jabon,0
"RT USER: Tonton,Perhatikan, dan Praktekan Mantap Need stronger bottom like that Anjing parah,, #gayvideo #gayvid #Gvid #gayBandung #g\xe2\x80\xa6'",0
Fakta Mega Proyek Pembangunan Bandara Kertajati yg sedikit dilupakan:; â?? Lewat Perda Prov Jabar No.13 thn 2010 (Gubernurnya USER); â?? Pembangunan dimulai Presiden SBY; â?? 70% Dana Pembangunan Menggunakan APBD Jabar; â??Jika ada yg klaim sepenuhnya tdk te,0
dari dulu kenapa bapak w kalau ke mantan mantan w selalu mgerasa sedih ampe kepikiran dan gabisa tidur lohh?!! dan w ngerasa jadi anak yg brengsek aja gt ke laki2 :)))',0
Kaum fasis agama itu sdh mulai memainkan lagu kesukaannya : Ganyang PKI!,1
"Kalian datang, obrak-abrik, pastiin udah berantakan, trus pergi. Kan, mereka bajingan, ya. :)'",1
menolak lupa pengusung abraham samad adalah PDIP via kader bernama Trimedya Panjaitan. Itulah kenapa KPK sudah mirip tim sukses jokowi,1
"apa ce berkacamata itu identik dengan kata ""culun""?'",0
Asuog wasite picek jingan',1
RT USER USER Zaman pak SBY antek-antek PKI tdk merajalela mengganas seperti masa sekarang.,1
USER Saya berniaga katering makanan. Bila dpt tempahan utk kursus2 saya akan tanya ada tak hadir yg beragama Hindu atau Vegeterian. Mmg bbrp kali ada &amp; saya sediakan menu lain walaupun hanya utk 2-3 org. Jangnlan tunggu org hormat kita. Kita buat,0
Jadi Ahok dipenjara hanya karena mengutip kisah fiksi ??,0
RT USER Pantasan di pecat dr menteri...data2 aj ngawur dan memkasakan betul..hahaha AhokPastiTumbang paslon3 pilgubdki,1
"USER USER USER USER USER USER Ingat ..... peristiwa PKI 65, keluarga korban Mash menuntut keadilan hingga saat ini akibat keluagara mereka yg di bantai pada saat itu. - kesusksesan TDK di ukur ketika menjadi",0
"Siapkan Inpres, Jokowi Paksa Semua Daerah Terapkan ""Online Single Submission""",0
RT USER: Aku tak tau sukmawati Yang kutau seorang pembaca puisi tak bernurani Aku tak kenal sukmawati Yang kukenal Iblis sedang m\xe2\x80\xa6',1
RT USER: USER Nipu kok msh berani bilang diuji allah?hadeh..ampun deh pekok bin idiot tuh org',1
USER USER Anjing maho satu ini&gt; USER cuma gonggong nya aja yg keras tapi tidak punya kemampuan. lu udah dapet belum angka awalnya njiing ?',1
USER Sialnya titit eyo kaga sepanjang itu',0
RT USER: USER Oh ternyata kesibukan bertambah promosi hoax Kampret laah Ini nomor 0856 bisa di daftar ke USER ga Biar ga p\xe2\x80\xa6',1
"Orang Cina mah bebas selama si mukidi ada; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #PlongaPlongo #DunningKrugerEffect",1
USER Ingat PDI ingat komunis ya.?,1
Mari kita wujudkan Pilkada Kota Bengkulu 2018 aman dan damai.; .; .; coki_adem86 98heruâ?¦,0
USER USER Gubernur rasa president,0
"USER USER USER USER Ada kok berita nya pak geogle aja,,, oh ya kan ada peraturan pemerintah yg mempermudah masuk nya tka ke indonesia,,, jdi soal tka ngak perlu di bantah karna ada uu yg mendukung \xf0\x9f\x98\x8",1
USER USER Penistaan bencong',0
Apa sudah melihat lokasi Muhammad membantai 800 Yahudi sekitar 1400 tahun lalu Bung Lukman?,1
Sejahtera Lahir dicapai dgn Kemakmuran Sejahtera Bathin dicapai dgn Keadilan Usaha2 utk mencapai Kemakmuran SUDAH dilakukan oleh REZIM skrg mis; Pbangunan Infrastruktur Pbrantasan Ilegal Fishing BBM 1 harga Freeport Dll.. Kita apresiasi itu. #,0
"USER USER asu emg jkw, ngaku jk jd presiden sgala urusan dki lebih mudah diatasi",1
"USER perpres jkw lebih tegas drpd prepres sby buka matamu liat ,jgn hanya bacot bodoh2in fllwr pak !'",1
USER Marvel dalam bahasa Ibrani perbudakan artinya aku Yahudi',0
"Brushalah,sampai Si buta melihat si bisu berbicara kepada si tuli'",0
"USER sudahq tegaskan bahwa enakan rendang. aku bukan pro aseng, melainkan pro tagonis.'",0
Golkar Ingatkan Bahaya Gerakan Kaos Ganti Presiden 2019 - Suara Nasional,0
"Mau tanya serius ini sm presiden jokowi======= knp yg ada cm islam nusantara,knp tdk ada kristen nusantara,budha,hindu bahkan kong huchu nusantara???'",0
USER Sejahat-jahat manusia ialah mereka yang suka mencari kesalahan dan kecelaan orang sebagaimana lalat mencari bangkai dari tempat2 yang busuk #QuranHour',0
"\xe2\x80\x94 karena lo semua ngga pernah nanggepin gue, iyaa emg ngga selalu ngacangin sih. Tapi pliss. Lo semua kayak mandang gue 'dasar autis kerjaannya main hp mulu' Pliss gue ini cari pelampiasan. Lo semua ngga ada di posisi gue. Jadi gausah banyak",0
"USER USER USER Kelihatan asbun.. SBY gak pernah dukung jkw tong, demokrat masuk oposisi..waduhh kok tmbh kelihatan ngawur gini gembel warnet yg satu ini.. Hhaaa'",1
"USER Hanya politikus yg gila jabatan&amp;harta yg bilang pak Jkw antek asing. Serta parpol gurem cari pendukung PD pilpres 2019. Kehabisan wacana berpolitik tanpa B's buat program pembangunan NKRI. Ujungnya jual kebencian,hoax dan agama serta ge",0
